,SMILES,vina_score,qed
204,Cc1cccc(CN2CCC(c3cccc(F)c3)=CC(=O)N3CCCC3=N2)n1,-8.113972,0.8172313977454378
205,CCN1CCc2ccccc2C1N1C(CO)C(c2ccccc2C(=O)O)CN1C(=O)NC1CCCC1,-8.113944,0.5704447933065654
206,COc1ccccc1N1C(=O)c2cccnc2C(=O)C1CNCc1ncccc1C,-8.112485000000001,0.6825896884776702
207,COc1ccc(C(=O)N2CCN(C(=O)c3cc(c4ccc(C#N)cc4)ccc3C)CC2)cc1,-8.110859,0.6124531904603824
208,Cn1cc(C(=O)N2CCN(C(=O)c3ccc(S(=O)(=O)N4CCCCCC4)cc3)CC2)cn1,-8.109478999999999,0.6918431933927057
209,CN1CCN(C(=S)Nc2ccccc2)CCC(c2ccccc2)c2ccccc2C1,-8.109392,0.5683456853911094
210,Cc1ccccc1NC(=O)c1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3C)CC2)cc1,-8.108061,0.6071168573856297
211,CCc1ccccc1N1C(=O)NC(=O)C(c2ccccc2)N(Cc2ccccc2C)C1=O,-8.107615,0.6245198270453962
212,COc1ccc(C(=O)N2CCc3ccccc3C(c3ccccc3)N2)cc1,-8.107229,0.7697508844574756
213,CN1CC(C(=O)Nc2ccccc2C(=O)NCc2ccc(Oc3ccccc3)cc2)CC1=O,-8.106775,0.5811024910597925
214,COc1ccccc1CN1Cc2ccccc2CC(C(=O)Nc2ccccc2C(=O)O)C1,-8.106160000000001,0.6126354811914887
215,COC(=O)c1nc(S(=O)(=O)Cc2ccccc2C(F)(F)F)ccc1C(=O)N1CCC(C)CC1,-8.106129,0.6006700355823162
216,COc1ccccc1C(=O)Nc1ccc(C(=O)N2CCN(C(=O)c3ccccc3F)CC2)cc1,-8.105691,0.6287954752615641
217,O=C(O)C1CCCN1S(=O)(=O)c1ccc(CN2C(=O)CSc3ccccc32)cc1,-8.105671000000001,0.7803445088290374
218,COc1cccc(C(=O)N2CCC(C(=O)Nc3cccc4c(OC)cc3C(=O)N4C)CC2)c1,-8.1053505,0.7574374768572967
219,COc1ccc(N2CN(CCc3ccccc3C)C(c3cccc(F)c3)=NC2=O)cc1,-8.104646,0.5650021735830749
220,Cc1cc(C)cc(C(=O)NS(=O)(=O)c2ccccc2C(c2ccccc2)N2CCOCC2)c1,-8.104212,0.599902103616749
221,CC(C)NS(=O)(=O)c1ccccc1N1CCN(c2ccccc2-c2ccccc2)CC1,-8.10393,0.6248369474195402
222,CNC(=O)C1COC(N2CCN(C(=O)c3ccccc3C(O)c3ccccc3OC)CC2)CC1O,-8.10309,0.5622393876408321
223,CC(=O)N1CCc2c(cccc2N2C(=O)C(Cl)=C(c3ccccc3C(=O)NC3=NCCN3)C2=O)C1,-8.102746,0.6359875743876204
224,Cc1ccccc1CNC(=O)C1CCCN1CCN1C=C(c2ccccc2F)CCC1=O,-8.10263,0.7182603952546649
225,O=C(c1ccccc1)c1ccccc1N1C(=O)NN=C1Cc1ccccc1,-8.100128999999999,0.5581533456429073
226,CCOc1ccc(N2N=C(c3ccccc3)C(c3ccccc3)C2=O)cc1,-8.099181,0.6692901540961895
227,Cc1ccccc1C(=O)Nc1ccc2c(c1)C(=O)N(Cc1ccccc1)C2=O,-8.098714999999999,0.704943883086453
228,NC(=O)C1CC(O)C(Oc2nc(c3ccccc3)nc3c2ncn3C(=O)O)C1,-8.098311,0.6033616101293859
229,COc1ccc(C2=C(c3ccccc3)C(=O)Nc3ccccc3C2)cc1,-8.097881,0.7429321763706876
230,O=C(CCC(=O)N1CCN(CC2CCCCC2)CC(c2ccccc2)C1)NCc1ccccc1,-8.096679,0.6255451398237103
231,O=C(NC1CCN(Cc2ccccc2)CC1)C1=CN(Cc2ccccc2)c2nnccc2N1,-8.096454,0.6110076245479776
232,COc1ccc(C2C(=O)C(N)C(=O)N2c2ccc(C(F)(F)F)cc2)cc1OC,-8.096131,0.8067961215286857
233,CCc1ccc(-c2ccc(C(=O)N3CC(=O)Nc4ccccc43)cc2)cc1,-8.0952835,0.7502748991441271
234,COCc1ccc(C(=O)N2CCCC(C(=O)Nn3cc(-c4ccccc4)nn3)C2)cc1O,-8.094116,0.6154629207710842
235,COc1ccccc1CNC(=O)c1ccccc1C1=CCCOc2ccccc21,-8.093964,0.6836617973895343
236,COc1ccc(C(=O)N2CCN(C(=O)c3cc(C)ccc3C(=O)Nc3ccc(F)cc3)CC2)cc1,-8.0938015,0.6053117376930878
237,COc1ccc2c(c1)C(=O)C(CC(=O)Nc1ccccc1F)CC2=O,-8.093703,0.9264535828522348
238,COc1ccccc1CNC(=O)N1CCC(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,-8.093069999999999,0.7414971140427271
239,Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCN(C(=O)C4CCCCC4)CC3)cc2)cc1,-8.092986999999999,0.7888580453619541
240,O=C1C(=S)Nc2ccccc2N(Cc2ccccc2)C1Cc1ccccc1,-8.092951,0.6771650278949701
241,COc1ccccc1N1CCN(C(=O)c2ccccc2C=Cc2ccccc2C(=O)O)CC1,-8.092713999999999,0.5684027489403587
242,O=C(O)CCN1C(=O)C(c2ccccc2)=C(N2CCC(Br)CC2)C(=O)c2ccccc21,-8.0921,0.5579278192645667
243,O=C1COc2ccc(S(=O)(=O)N3CCN(c4ccccc4Cl)CC3)cc2N1,-8.091505999999999,0.8432273767202809
244,CN1CC2(CC1CSc1ccc(C(F)(F)F)cc1F)C(=O)c1ccccc12,-8.089302,0.551388620473867
245,Cc1ccccc1C(=O)Nc1ccccc1C(=O)N1CCN(c2ncccc2C(=O)O)CC1,-8.087783,0.6260204357568735
246,CN1CN(C(=O)c2ccccc2)c2ccccc2N1C(=O)Nc1ccccc1F,-8.087113,0.7087002548246528
247,COc1ccccc1N1CCN(C(=O)N2CCC(C(=O)c3ccc(C)cc3)CC2)CC1,-8.086276,0.7041772623625768
248,O=C(CO)Nc1ccccc1C(=O)N1CCN(C(=O)c2ccccc2CN2CCCCC2)CC1,-8.085942999999999,0.6838415014394079
249,COc1ccccc1N1NC(=O)C2=C(CCCCC2C(=O)NCC(C)c2ccccc2)C1=O,-8.085654,0.5674593942998266
250,CN1CCN(Cc2ccc(F)cc2F)CCC2CCC2N(CCC(=O)Nc2ccccc2)CC1,-8.080469,0.6865955595013531
251,NC(=O)CN1C(=O)N=C(c2ccc3ncccc3c2)c2ccccc21,-8.080161,0.6225732046003661
252,Cc1ccccc1NC(=O)c1cccc(S2(=O)=Nc3ccccc3C(=O)N2CC=S)c1,-8.078677,0.568956908990691
253,CNC(=O)c1ccccc1N1CCN(C(=O)c2cncc(C(=O)NC(C)c3ccccc3)c2)CC1,-8.078569,0.5766090885537386
254,CC1COCC=C1C(=O)Nc1ccc(C(=O)Nc2ncccc2C(F)(F)F)cc1,-8.078511,0.8090614834748702
255,COc1ccc(N2CCN(C(=O)c3ccccc3Nc3ccc(C(=O)N4CCOCC4)cc3)CC2)cc1,-8.077436,0.5540039357241271
256,COc1cc(N2CC(CN(C)Cc3ccc(C(F)(F)F)cc3)C(=O)NC2=O)ccc1N1CCNCC1,-8.077278,0.6029173953253607
257,COc1ccccc1N1CCN(C(=O)C2=NC(=O)c3ccccc3N2)CC1,-8.077027000000001,0.7679003656225665
258,O=C(Cc1ccccc1C(=O)Nc1ccc(C(F)(F)F)cc1)Nc1ccccc1,-8.076926,0.6253605543065924
259,CCc1ccccc1C(=O)N1N=C(c2ccccc2C(=O)O)CC1c1ccc(O)cc1,-8.076618,0.6361592324503098
260,COc1ccccc1C=CC(=O)N1Cc2ccccc2C(Nc2ccccc2C)=N1,-8.075946,0.6415786504453393
261,COc1ccccc1C(=O)NNc1nccc(c2cc(C(F)(F)F)ccn2)c1C,-8.075178999999999,0.624744383312229
262,CCOc1ncccc1C(=O)N1CCN(C(=O)c2ccccc2C(F)(F)F)CC1,-8.074019,0.7815711436911019
263,COc1ccc(-c2cccc(C(=O)N3CCN(C(=O)c4ccccc4Cl)CC3)c2)cc1,-8.073989,0.6019409580150664
264,Cc1ccc(C2=NN(c3ccccc3C(=O)Nc3ccccc3C(C)C)C(=O)C2)cc1,-8.073827,0.601524540427179
265,COc1ccc(Cc2ccccc2C(=O)O)cc1C(=O)N1CCC(N2CCCC2)CC1,-8.07354,0.7690040474660674
266,CCC(=O)Nc1ccc(S(=O)(=O)N2CCCC2CN2CCN(c3ccccc3C(F)(F)F)CC2)cc1,-8.073424000000001,0.5923620176769616
267,Cc1ccc(C(=O)N2CCCC(c3ncccc3COc3ccc(C(=O)O)cc3)CC2)cc1,-8.071803,0.573717397237651
268,O=C(Nc1cc(C(=O)N2CCN(c3ccccc3)CC2)ccc1F)c1ccccc1Cl,-8.071524,0.6436452117394681
269,COc1cccc(N2C(=O)c3ccccc3C(=O)C2NCCc2ccccc2)c1,-8.070819,0.7018900989247888
270,COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ncccc2C(F)(F)F)cc1,-8.070647,0.637674423552766
271,COc1ccccc1N1C(=O)C(Cc2ccc(O)cc2)C(=O)Nc2ccccc21,-8.070574,0.6651477110356561
272,CCc1nc(CN2CCC(C)N(C)CCN(c3ccccc3O)CC2)ccc1C(F)(F)F,-8.06984,0.7480349584882734
273,O=C(Nc1cc(C(=O)N2CCN(c3ccccc3F)CC2)ccc1O)c1ccccc1Cl,-8.068669,0.5742145035376227
274,COc1ccccc1N1CCc2cccn2C(c2ccccc2)=NCCC(=O)NCCCN(C(C)=O)CC1,-8.068479,0.5782721114396651
275,COc1ccccc1N1CCN(C(=O)CN2NC(C3(C)CCOCC3)C(=O)NC2=O)CC1,-8.068026,0.6836113383700934
276,COc1ccccc1CC(=O)Nc1cccc(C(=O)Nc2ccccc2C(F)(F)F)c1,-8.067735,0.5708685376586109
277,O=C(c1ccccc1-n1cccc1)C1CCCN(C(=O)c2ccc(F)cc2)C1,-8.067427,0.6354525177321126
278,CCOc1ccc(C(N)CC(=O)N2CCCCC2C(=O)NC2CCN(C(=O)c3ccccc3)CC2)cc1,-8.0672655,0.5718131890572304
279,O=C(O)c1cccc(N2CCCN(C(=O)c3ccccc3Nc3ccccc3)CC2)c1,-8.06488,0.6427951965716266
280,COc1ccc(-c2nncc(C)c2C(=O)Nc2cccc(C(F)(F)F)c2)cc1OC,-8.064874,0.6492232233310116
281,CC(=O)N1CCN(c2ccccc2CN2CCN(C(=O)Nc3ccccc3C)CC2)CC1,-8.064359,0.8021975832303103
282,COc1cccc(C(=O)n2cc(C(=O)N3CCOCC3)c3ccccc32)c1,-8.063646,0.7170361326796112
283,COc1ccc(C2=Cc3ccccc3N(CCC(=O)NC3CCCCCCC3)C2=O)cc1,-8.063459,0.5752266908593034
284,Cc1ccccc1CN1CCC(CC(=O)Nc2ccccc2F)=Nc2ccccc21,-8.063344,0.6007564851054942
285,CC1=C(c2ccccc2C(=O)Nc2ccccc2C)C(Sc2ccccc2)C(=O)NC1=O,-8.062958,0.5547664453783303
286,COc1ccccc1NC(=O)CC1(C(=O)N2CCCCCCCCC2)CCCc2ccccc21,-8.061979,0.604411408654496
287,COc1ccccc1Nc1ncccc1C(C1CCCCC1)N1CCCCC1,-8.060506,0.6736929121023502
288,O=C(O)c1ccc2c(c1)N(Cc1ccccc1)C(=O)Cc1ccccc12,-8.060378,0.7774093439995539
289,Cc1nc(C(=O)Nc2ccccc2C(=O)Nc2cc(F)ccc2C(F)(F)F)cs1,-8.060152,0.5728946413670607
290,COc1ccccc1C1CCCN(C(=O)N2CCN(c3ncccc3CF)CC2)C1,-8.059579,0.7687490792219875
291,COc1ccccc1CNC(=O)N1CCC(C(=O)Nc2ncc(-c3ccccc3)cc2C)CC1,-8.057122,0.5643651901755776
292,Cc1ccccc1C(=O)NCC(c1ccccc1)N1CCNc2ccccc2C1=O,-8.054938,0.6808669410467434
293,O=S(=O)(c1ccccc1N1CCCCCC1)N1CCN(CCOc2ccccc2)CC1,-8.054732000000001,0.6561044165290736
294,CC(C)Nc1ccc(C(=O)N2CCN(C(=O)C3CCNc4ccccc43)CC2)cc1,-8.054485000000001,0.8169885008902629
295,COc1ccccc1N1CCN(C)Cc2ncccc2C(=O)NCCN(C(=O)c2ccccc2)CC1,-8.053798,0.6122845086285643
296,O=C(O)c1ccc(C(=O)N2CCC(C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)CC2)cc1,-8.053492,0.6296145839425348
297,COc1ccc(C(=O)N2CCN(C(=O)C3CC3C(=O)c3ccccc3)CC2)cc1,-8.053396000000001,0.7335950285772512
298,COc1ccc(N2C(=O)C3C(c4cccc(C(F)(F)F)c4)CCN3C2=O)cc1,-8.053069,0.743659012689877
299,CN(CC(=O)N1Cc2ccccc2C(=O)OC(c2ccc(C#N)cc2)C1)Cc1ccccc1,-8.05182,0.5634240931101565
300,CC(NS(=O)(=O)c1ccccc1Cl)c1ccc(C(=O)NCc2ccccc2F)cc1,-8.051163,0.5626912644548604
301,Cc1ccccc1C(=O)NCc1ccccc1C(=O)Nc1ccccc1C(F)(F)F,-8.0510435,0.605523356781974
302,Cc1ccccc1NC(=O)c1cccc(N2CCN(C(=O)c3ccccc3C)CC2)c1,-8.050004,0.6843203582686608
303,CCCN1C(=O)C(O)CN(c2ccc(-c3ccccc3C(=O)N3CCOCC3)cc2C(C)=O)C1=O,-8.049864999999999,0.6384468245082001
304,CCOc1ccc(C2=NNC(=O)C2=Nc2cccc(C(F)(F)F)c2)cc1,-8.049398,0.9023400524681734
305,O=C(O)c1ccc(-c2cccnc2C(=O)NCc2ccccc2C2CCCCC2)cc1,-8.047851,0.5640562777077228
306,O=C(Nc1ccccc1C(F)(F)F)c1ccc(NC(=O)c2ccccc2O)cc1,-8.045789,0.5819950368258798
307,O=C(Cc1ccccc1)NC1CCN(c2ccccc2COc2ccccc2F)CC1,-8.045763,0.6030443316588252
308,NC(=O)C1C(=O)NCCN1Cc1cn(-c2ccccc2Cl)c2ccccc12,-8.0453,0.6777233232633467
309,Cc1ccc(C(=O)NC(=O)N2CC(c3ccccc3Cn3cccc3)CC2=N)cc1N1CCOCC1,-8.044053,0.5716836569242859
310,NC(=O)c1cccc(C(=O)N2CCN(c3ccccc3O)CC2)c1C(F)(F)F,-8.043476,0.8389032770387189
311,CC1=CC(=O)N(C(=O)Nc2ccccc2C(=O)NCC2OCCOc3ccccc32)C1,-8.042881,0.791355125888666
312,COc1ccc(N2CCN(C(=S)Nc3nccc4c(C(F)(F)F)cccc34)CC2)cc1,-8.042873,0.5842399950466237
313,COc1ccccc1N1N=C(c2ccccc2N(=O)=O)C(=O)NC1=O,-8.042685,0.567510265611224
314,O=C(O)c1ccccc1NC(=O)C1CCCN1C(=O)c1ccccc1C(=O)c1ccccc1,-8.042681,0.5644416000945698
315,CNC(=O)c1cccc(C(=O)NN2C(=O)NC(c3ccccc3Cl)c3ccccc32)c1,-8.041286,0.5848814864613784
316,Cc1cc(C(F)(F)F)ccc1NC(=O)C(C)C1=NN(C)N(C(=O)c2ccccc2)C1=O,-8.040992999999999,0.6853321262398295
317,COc1ccccc1N1C(=O)N(Cc2ccccc2)C(=O)c2ccccc21,-8.039499000000001,0.5628762943703023
318,Cc1cccc(N2C(=N)N(c3ccc(C(F)(F)F)cc3)CCC2(C)C)c1,-8.039254,0.7715143345355175
319,COc1ccc(C2CC(=O)NC=C2c2nc(C(C)(C)C)ccc2C(F)(F)F)cc1,-8.039208,0.7788326595864674
320,CC(C)c1ccc(C(=O)N2CCCNC2C(=O)Nc2ccc(F)cc2F)cc1,-8.039097,0.8443534298471708
321,CCc1cccc(C)c1NC(=O)N1CCN(c2cccc(S(=O)(=O)c3ccccc3)c2)CC1,-8.038926,0.5931739868999419
322,O=C(NC(=O)c1ccccc1)OCC1CCN(c2ccccc2O)Cc2ccccc2C1,-8.0388565,0.6359463222398187
323,COc1ccc(C2=NN(C(=O)c3cccc(Cl)c3)C(c3ccncc3)C2)cc1OC,-8.037918,0.59628973619648
324,O=C(CN1C(=O)c2ccccc2C1=O)NC1CCN(C(=O)c2ccccc2Cl)CC1,-8.037582,0.7616639699722607
325,CC(NC(=O)c1cccnc1C#N)c1ccc(C(=O)Nc2ccccc2C(=O)N2CCCC2)cc1,-8.037234,0.5699344860740454
326,COc1ccccc1N1N=C(CC(C)c2ccccc2)C(=O)c2ccccc2N1,-8.037222,0.6495953132429395
327,Cc1cccc(C2=C(Cc3ccccc3)C(=O)NC(=O)N2Cc2ccccc2)c1,-8.036983,0.5636948776066221
328,COc1ccccc1NC(=O)c1cc(N2CCN(c3ncccn3)CC2)ccc1C,-8.035341,0.7043726865965028
329,COc1ccc(C2=C(C)C(=O)c3cccc(N4CCCCC4)c3N2)cc1,-8.034964,0.757737429887809
330,Cc1oncc1C(c1ccccc1)N1CCN(C(=O)c2cccnc2)CC1,-8.0346155,0.7140673999569714
331,COc1ccc(C(F)(F)F)cc1OC1CC(C(F)(F)F)CN1C(=O)c1ccccc1,-8.034181,0.6269386940540584
332,COc1ccc(C(=O)N2CCC(c3ccccc3)N(c3ccccc3)C2=O)cc1,-8.034017,0.6401804108570701
333,O=C1c2ccccc2NC(c2ccc(F)cc2)N1CCOc1ccccc1Cl,-8.033678,0.6500488968209116
334,Cc1ccc(NC(=O)c2nnc(-c3ccccc3SCC(=O)N3CCCC3)o2)nc1,-8.033291,0.6063809765810417
335,CC1=CNC=C2C(=O)NCC3CCN(Cc4cncnc4)CCC(C)CCC(CCN12)NC3=O,-8.032786999999999,0.6086210203490205
336,COc1ccccc1N1C(=O)CC(CC(=O)NCc2ccccc2)c2ccccc21,-8.032286000000001,0.6602072487699581
337,COc1ccc(NC(=O)CSC2=NC(=O)C3=C(CCCC3)c3ccccc3C2=O)cc1,-8.031656,0.6181602733436701
338,CC1CCN(C(=O)N2CCN(c3ccccc3C(=O)N3CCCCCC3)CC2)CC1,-8.0309725,0.7445251726583592
339,CCOc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)cc1,-8.030963999999999,0.7131721806689479
340,O=C(O)CN1N=C(c2ccccc2C(F)(F)F)c2ccccc2NC1=O,-8.030456,0.8770188965725264
341,Cc1ccc(C2=NOC(C(=O)Nc3ccccc3C(=O)NC3CCN(CCCO)CC3)C2)cc1,-8.030283,0.5574604393047857
342,CC(C)Oc1ccc(N2C(=O)c3ccccc3CCC2Cc2ccccc2)cc1,-8.03001,0.5655482861603609
343,Cc1ccccc1Cn1cc(C(=O)N2CCN(CCF)CC(F)(F)CC2)c(C(F)(F)F)c1,-8.0300045,0.6085657764966361
344,CNC(=O)c1ccc(-c2ccccc2OCc2ccccc2C(F)(F)F)cc1,-8.029696000000001,0.6463242753809665
345,O=C(c1ccccc1)c1ccccc1C(=O)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,-8.029622999999999,0.5812597646377895
346,CC(Cc1ccccc1)NC(=O)CCC1=Nc2ccccc2C(=O)N2CCCC(C1)C2,-8.029022,0.7498887067873746
347,Cc1ccc(C(=O)NN=C2CCN(c3ccccc3)CC2)cc1OCCC1(O)CCC(N)=N1,-8.028791,0.5627241916763673
348,CCOc1ccc(N2C(=O)N3C=C(C)NC(=O)C(C)C3C(=O)C2=Cc2ccccc2Cl)cc1,-8.028601,0.6698131872678349
349,O=C(Nn1c(N2NCCC2=O)ccc1c1ccccc1)c1ccc(O)cc1,-8.028471000000001,0.6655130228213085
350,Cc1ccccc1-c1nc(C(F)(F)F)ccc1C(=O)NCC(O)CN1CCC(F)CC1,-8.028433,0.6754927648552328
351,O=C(Nc1ccccc1)c1cccc(-c2cncc(-c3ccncc3)c2)c1,-8.027716999999999,0.5588030086577042
352,COc1ccc(C2CCN(C(=O)CN3CCC(=O)C(CC(=O)NCc4ccccc4)C3)CC2)cc1,-8.027281,0.6324794072402812
353,CN(Cc1ccccc1F)C(=O)c1ncccc1C(=O)Nc1ccccc1C(F)(F)F,-8.02672,0.5926368392574507
354,COc1ncncc1-c1ccccc1C(=O)NNS(=O)(=O)c1ccccc1C,-8.025963,0.6153653351767583
355,Cc1ccc(C(=O)NCC2CCN(c3ccc(C(=O)N4CCCC4)cc3)CC2)cc1,-8.024846,0.8214294382175672
356,COc1cc(C(=O)N2CCN(C(=O)Nc3ccccc3N3CCCC3)CC2)ccc1C(=O)O,-8.024707000000001,0.7232097411486699
357,O=C(CC1COCCN1c1ccc(OC(F)(F)F)cc1)NC1CCCCC1,-8.02375,0.8397517123093129
358,COc1ccc(N2C(=O)c3ccc(NC(=O)c4ccccc4C)cc3N(C)C2=O)cc1,-8.023047,0.5547099537751363
359,Cc1cc(C)cc(-c2ccccc2C(O)CN2CCN(c3ccccc3Cl)CC2)c1,-8.022895,0.5916336920559421
360,COc1ccccc1CNC(=O)CN1C(=O)Oc2ccccc2C1=Cc1ccccc1C,-8.022563,0.6215184700868108
361,COc1ccc(C(=O)N2CCCC(C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)C2)cc1,-8.021813,0.6699217796129887
362,O=C(O)c1ccc2c(c1Nc1ccccc1Cn1ccnc1)C(=O)NC2=O,-8.021686,0.6001461891409505
363,Cc1cc(N2CCN(c3ccccc3C(=O)NCCN3CCOCC3)CC2)ncn1,-8.021461,0.7664146900845412
364,O=C(c1ccccc1)c1ccccc1C(=O)N1CCCC(C(=O)Nc2ccccc2)CC1,-8.021248,0.5962460456284305
365,CC(C)N=C(c1ccc(C(=O)Nc2ccccc2C(F)(F)F)cc1)N1CCOCC1,-8.020892,0.5887528980381633
366,O=C1c2ccccc2C(=NCc2ccccc2Cl)N1c1ccccc1O,-8.020838000000001,0.7367289000930648
367,Cc1cccc(C(NC(=O)c2ccccc2F)S(=O)(=O)c2ccccc2C)c1,-8.020736,0.6963836241851169
368,Cc1ccccc1CN1C(=O)C(CNC(=O)c2cccc(N(=O)=O)c2)CN(C)C1=O,-8.020332000000002,0.5801309330055728
369,CCC(=O)N1CCN(c2ccccc2C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1,-8.019747,0.6708290559070729
370,COc1ccc(N2C(=O)c3ccccc3OCC2c2ccccc2)cc1,-8.019347999999999,0.7026379953085193
371,COc1ccccc1N1CCN(C(=O)c2ccccc2C(=O)NC(=O)Cc2ccccc2)CC1,-8.018971,0.6153041234114032
372,COc1ccccc1N1CCN(C(=O)CNC(=O)Cc2ccnc(N3CCC3)c2)CC1,-8.018181,0.7236295226060596
373,CC(=O)Nc1nc2c(nc1C)N(Cc1ccc(C(=O)c3ccccc3Cl)cc1)C2=O,-8.017068,0.6337892798047409
374,COc1ccc(-c2cccc(C(=O)N3CCC(NC(=O)C4CCNCC4)CC3)c2)cc1,-8.016911,0.7784686836361709
375,CCCNc1ncccc1C(C1=NCCCCCCCN1)N1CCN(c2ccccc2)CC1,-8.0168705,0.641946156943898
376,CC(=O)Nc1ccc(-c2nccnc2Oc2ccc(S(=O)(=O)N3CCCC3)cc2)cc1,-8.016419,0.6299889024243986
377,COc1ccccc1N1CCN(C(=O)C2CCCN2C(=O)Nc2ccccc2Cl)CC1,-8.016182,0.7837799905156497
378,CNC(=O)c1ccc(-c2cncc(C(=O)N(C(=O)C3CC4CCCC3C4)C3CC3)c2)cc1,-8.015432,0.7241707096443486
379,COc1ccccc1CC(c1ccccc1C)N1CCN(C(=O)c2ccccc2C)CC1,-8.015338,0.5505486201798082
380,COc1ccc(-c2nc(C)cc(C)c2C(=O)N2CCN(c3ccccc3C)CC2)cc1,-8.014953,0.6225316474387289
381,Cc1ccccc1C(=O)Nc1ccccc1C(=O)NCc1ccc(C(F)(F)F)cc1,-8.013071,0.6055233567819739
382,CN1C(=O)C(C)(C)CN=C1c1ccccc1C(=O)Nc1ccc(-c2ccccc2)cc1,-8.01303,0.6670307387047564
383,CSCc1ccc(C2CCCN2C(=O)Cn2ccc3c(C(=O)O)ccncc3c2)cc1,-8.012443,0.7335768856154417
384,CS(=O)(=O)c1ccccc1NC(=O)c1ccc(C(=O)N2CCN(c3ncccc3F)CC2)cc1,-8.011759,0.6004781602346763
385,COC(=O)c1ccc(C=C2NC(c3ccccc3OC(F)F)=NC(=O)S2)cc1,-8.011443,0.7500769588331003
386,COc1ccc(N2CCN(C(=O)Nc3ccc(C(=O)N4CCOCC4)cc3)CC2)cc1,-8.011178,0.8165514654450207
387,O=C(CCCCNc1ccccc1)N1CCN(C(=O)c2cnccc2C(F)(F)F)CC1,-8.010142,0.6757698495200946
388,COc1ccccc1N1CCN(C(=O)c2ccccc2C(=O)NCc2ccccc2C(N)=O)CC1,-8.009811000000001,0.5502017519587804
389,O=C(Cc1ccccc1CN1CCOCC1)CN1C(=O)c2ccccc2C1=O,-8.009602000000001,0.7188395116237885
390,Cc1cccc(N2C(=O)c3ccccc3n3Cc4ccccc4N23)c1,-8.009406,0.6661319217131837
391,CN1CC(c2ccccc2)SC(CC(=O)N2C(=O)CC(C)(C)c3ccccc32)C1=O,-8.009017,0.7520250954165939
392,COc1ccc(C2(O)CCC(N3CCC(Cc4ccccc4)CC3=O)CC2)cc1,-8.007788,0.8236422552706341
393,COC(=O)NC1C(=O)C(Cl)C(O)C1c1ccccc1C(=O)Nc1ccccc1C(F)(F)F,-8.007402,0.5945942015852809
394,CN(CC(=O)N1CC2c3ccccc3N2CC1C(=O)NCCC(=O)O)C1CCCCC1,-8.006962,0.6855668807169727
395,Cn1cc(C(=O)N2CCC(Nc3cccnc3C(=O)Nc3ccccc3C(F)(F)F)CC2)cn1,-8.006229,0.5894743566702174
396,CC(=O)Nc1cccc(C(=O)N2CCNCC2Cc2ccccc2N2CCNCC2)c1,-8.0057955,0.6853576145778192
397,COc1ccc(N2CCC(C(=O)N3CCN(S(=O)(=O)c4ccccc4Cl)CC3)CC2)cc1,-8.004356,0.6614537136653361
398,Cn1cccc1C(=O)N1CCN(C(=O)c2ccccc2OCc2ccccc2Cl)CC1,-8.004246,0.6087549573080938
399,Cc1cccc(N2CCN(C(=O)C3(S(=O)(=O)c4ccccc4)CCCCC3)CC2)c1,-8.004206,0.7458052563007339
400,Cc1ccccc1C(c1cccnc1N1CCN(C)CC1)N1CCCC(C(=O)NC2CCCNCC2)C1,-8.003878,0.6301071696729306
401,CCCN1C(=Cc2ccccc2Cl)C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,-8.003745,0.6884543195260671
402,COc1ccccc1N1CCN(C(=O)c2ccccc2C(=O)Nc2cnccc2C)CC1,-8.003615,0.6693536229573758
403,COc1ccc(NC(=O)c2ccccc2C(=O)N2CCC(c3ccccc3F)CC2)cc1OC,-8.003458,0.5525360631864903
404,CC(N)C(=O)Nc1ncc(S(=O)(=O)c2ccccc2)cc1C(=O)NCC(F)(F)F,-8.003333999999999,0.6364513760297901
405,CC(=O)c1ccccc1N1CCN(C(=O)c2nc(C)n(Cc3ccccc3)n2)CC1,-8.003167999999999,0.6128579762930442
406,Cc1ccccc1C(=O)NC1CCN(C(=O)NC2CCCCCCO2)CC1,-8.003145,0.8546681220967822
407,COc1cc2c(cc1C(=O)Nc1ccccc1C(F)(F)F)CCN1CCC1CC2,-8.002899000000001,0.8174184833844249
408,NC(=O)c1ccccc1C(=O)NN=C1C(=S)N=Nc2ccccc21,-8.002882000000001,0.6623450377287176
409,COc1ccccc1CNC(=O)N1CCN(C(=S)c2ccc(S(=O)(=O)N3CCCCC3)cc2)CC1,-8.001241,0.5946282935104823
410,COc1ccc(C(=O)N2CCN(C(=O)c3ccccc3C(=O)Nc3ccccc3C)CC2)cc1,-8.000902,0.6312471847070246
411,CC(=O)Nc1ccccc1C(=O)N1CCC(N2CCC(C(=O)Nc3ccccc3F)CC2)CC1,-8.000767999999999,0.7035313680833071
